recordId,drugName,condition,reviewComment,date,usefulCount,sideEffects,rating
1482,Daliresp,COPD,"""Been taking Daliresp for about a year. It has definitively helped my breathing. I am diagnosed with severe COPD. This medicine and twice daily nebulizing with Brovana and Budesonide and Ipratropium for rescue has really helped me.""","April 2, 2013",66,Mild Side Effects,5
163927,Toradol IV / IM,Pain,"""I have hemiplegic migraines and end up at the hospital about once a month.  Each time, with the exception of twice (given morphine - allergic reactions occurred), I was given a toradol cocktail through IV in the ER.  After a few minutes, the pain began to subside and I went to sleep.  I would recommend this if one is able to take it.""","February 21, 2016",3,Severe Side Effects,5
166376,Levonorgestrel,Birth Control,"""From the insertion I was uncomfortable and the cramp was so painful. The Dr said to expect a pinch and a cramp. Haha I was in pain and having contraction like cramps for weeks.  Today was one month and I had severe cramps for hours. I finally reached in and pulled it out. Who knew something so small could have me doubled over in pain from just walking or sitting the wrong way. I was taking minimum 6 pain pills a day. God bless anyone else going through these cramps. It wasn&#039;t worth it.
I did not have insurance so I am greatful that planned hoods sponsors paid for it.""","November 23, 2016",3,Mild Side Effects,1
62223,Citalopram,Depression,"""After trying prozac (didn&#039;t like) and wellbutrin (better than prozac but still not terrific), was given Celexa by a new doc. I have dysthmia that increases in winter months (probably due to less light where I live, during the shorter days from Oct-March). Celexa gave me an almost instant &#039;happy&#039; boost and I haven&#039;t been off it for more than 6 mos. for a long time. Pros: more energy, no crying spells when daylight lessens during winter months. Cons: did not work for my GAD (I take alprazolam for that), libido is almost non-existent, and my emotions are somewhat blunted (meaning, I don&#039;t really cry often, when before I used to be emotional over a lot of things...but I can take that!) Impact on libido is the most annoying side effect.""","October 29, 2013",53,Severe Side Effects,5
224027,Alfuzosin,Benign Prostatic Hyperplasia,"""I can urinate strongly if I take it regularly, everyday without fail. But once I stopped for 2 days, it will be painful around my bladder area.

I have been on this medicine for more than 2 years, and my Doctor says I have to be on this drug for at least 5 years! ""","January 29, 2010",50,No Side Effects,4
164014,Fluorouracil,Basal Cell Carcinoma,"""I have basil carcinoma of my face cheeks and face had lumps. I have Scottish skin. Started Efidux treatment and after day 3 I became violently ill. For 10 days I couldn&#039;t hold any food down what ever. Both exit body points were hammered with oozing duck poo like stuff I have never experienced before. Bloated stomach, gas build up and always on the toilet. After day 10 the systems eased and I started to hold some food down. Currently on day 16 of treatment an day face looks like an iron has been applied to both FACE CHEEKS. Very painful and still feel unwell. This better work because I have researched this product before commencing and there were no side affects listed like I have had. Met another patient of efidex with similar side effects.""","October 20, 2016",21,No Side Effects,3
21144,Paliperidone,Schizophrenia,"""The medicine is partly covered by my issurance company. Current maintenance dosage 3 mg (was 6mg) Invega. After taking Invega my positive symptoms vanished completely after a number of weeks, furthermore I don&#039;t get an unreal sense (depersonalization) which was the case with Risperdal. Unfortenately I got the following side-effects (discussed with my physician):

- weight gain (8 kilo&#039;s)
- sometimes strange expression around mouth, stiffness
- tiredness/weakness, need more sleep
- intense dreaming, sometimes nightmares
- harder to breath through nose
- increase of ALAT blood values (80)
- dizziness after sudden activity
- heartburn

For now the positive effects outweight the negative effects.""","November 25, 2012",39,Extremely Severe Side Effects,4
221212,Drysol,Hyperhidrosis,"""I had a sympathectomy on my right side in 2001 and ever since I have had excessive sweating on my left side. It got so bad I was literally folding paper towels and tucking them under my arm to soak it up. My shirts were always wet on the left side. After just a couple of nights using Drysol I don&#039;t have wet shirts &amp; no need for paper towels. It does burn &amp; itch little when I first apply it &amp; I get a kind of bruised feeling in my under arm but nothing major or that I couldn&#039;t deal with. Huge improvement!""","May 15, 2013",7,No Side Effects,5
67325,Omeprazole,GERD,"""Just finished 14 day treatment with generic Omeprazole 20mg delayed release (CVS). 
1) Tiny capsules, very easy to swallow. 
2) No side-effects. 
3) After second day, reflux and heartburn diminished completely. 
4) Treatment just ended, so no long-term experience yet.""","January 13, 2010",12,No Side Effects,5
6199,Minastrin 24 Fe,Birth Control,"""I am on my fourth month with this pill and it works great. The only side effect I have seen is very mild blemishes, which does bother me because before starting use of the medication I rarely ever got pimples. My periods are once a month but only last about two days and are fairly light. I am so far pleased.""","February 24, 2015",18,Moderate Side Effects,5
3708,Casodex,Prostate Cance,"""Just diagnosed with metastasized prostate cancer. Have been on Casodex for 11 days today (will be on it for 30 days). The only side effect (at least so far) was fatigue for the first 5 days, nothing now. My urinary symptoms (delayed start, dribbling, weak stream, urgency &amp; frequency) have all improved dramatically over these 11 days. Received my first shot of Lupron today (7.5mg) and am hoping for the best. That will be my next medicine review in about two weeks.""","July 24, 2014",42,No Side Effects,5
16257,Ethinyl estradiol / norethindrone,Birth Control,"""I started lo lo feb 2015.. I literally had my period for about a month with the worst cramps I have ever experienced. Like some one was squeezing and twisting my ovaries.. My doc said to wait it out a few months to let my body get used to it. For about 5 months my period was heavier than it had been without a pill. Then.. My period just stopped! It was so nice not having a period at all so I decided to stay on it. And with that I gained 15 pounds( did not change diet or stop exercising) I work out 5-6 times a week and eat a very clean diet. I&#039;ve never been a super emotional person and lately I&#039;ve been bursting into tears! I could be watching something as simple as a audition on &#039;the voice&#039; and get teary eyed. proceed w caution.new bc 4 me !""","March 20, 2016",4,Mild Side Effects,2
130029,Levonorgestrel,Emergency Contraception,"""Had unprotected sex on the 13th day of my period so most likely during my most fertile days. Managed to get access to Plan B 60h after the mishap and I am pleased to say that my period arrived on time and we are in the clear. I am so happy that I had this second chance.""","January 10, 2015",44,Mild Side Effects,5
30449,Klonopin,Bipolar Disorde,"""I feel nice and have no worries. My days are better with Klonopin.""","February 6, 2009",43,Mild Side Effects,5
56269,Humira,Psoriatic Arthritis,"""I was put on Humira when I was 25 and I am now currently 31.  The first thing I noticed was that it cleared up my plaque psoriasis very quickly.  My nails and scalp looked normal within 3-4 weeks.  I have PsA in my spine, ankles, knees and hands.  I was having trouble walking and experienced chronic fatigue which caused me to gain 20 lbs very quickly.  I would fall asleep from exhaustion after getting myself showered and dressed.  After the Humira took effect I had my energy back.  I could exercise again and I was back to doing the things I enjoyed.  I still experience flare ups (mostly due to stress) and I still have difficulty sitting for long periods of time, but this drug was life changing.  Vicodin helps me with the flare ups.""","September 21, 2016",36,No Side Effects,5
