recordId,drugName,condition,reviewComment,date,usefulCount,sideEffects,rating
88642,Prepopik,Bowel Preparation,"""As a colon cancer patient, I have had colonoscopies every 6 months for years.  As an old pro, I must say that I have NEVER experienced anything remotely as totally ineffective as this supposed preparation.  As a result, I must reschedule for after the first of the year and pay my full medical deductible immediately, rather than no cost because deductible is already met for this year.  My husband will be docked pay for taking off to drive me.  I will have to take another week off blood thinner.  And I feel nauseated, bloated, and angry.  Shame on prepopik for taking good folks&#039; money with false claims!""",30-Dec-15,3,Moderate Side Effects,5
78813,OnabotulinumtoxinA,Migraine Prevention,"""I used to have migraines for so many years, no treatments work until I have BOTOX injections. Now just use over the counter medications.""",27-Jan-15,44,No Side Effects,5
107180,Implanon,Birth Control,"""I got the Implanon in early January 2012 and I haven&#039;t had a period at all since. I&#039;ve noticed changes in my mood like, hypersensitivity, mild depression, and mood swings. Another important thing I&#039;ve noticed is my hair gets very oily very fast after a shower. Within 3 hours after I have fixed my hair all nice, it become very oily and I find that to be a big issue for me (I cannot stand oily hair). The plus side to it, it made my skin so beautiful, I didn&#039;t have acne for the first 5 months, but I&#039;m starting to see acne starting to pop up more often and weight gain. """,19-May-12,1,No Side Effects,5
169643,Amitriptyline,Migraine Prevention,"""I have had migraines for nearly 7 years (I&#039;m 23) day in day out to some degree. I first started treatment on pain relief, which did very little for my migraines. Got eventually referred to a Neurologist, who couldn&#039;t work out why I was getting headaches and put me on various medications such as Mirtazepine, Topiramate, Sodium Valproate, Venlafaxine and various other antiepileptics and antidepressants, all to no effect. 

Amitriptyline was prescribed to help my sleeping at 10mg a night, but alleviated my migraines slightly. Dose was increased to 50mg gradually and my headaches subsided massively. Amitriptyline only prevents migraines for me, it doesn&#039;t treat them. Quality stuff, God send!""",3-Apr-12,12,Severe Side Effects,2
145938,Suboxone,Opiate Dependence,"""This is helping a lot, after 6years of pills and heroin used, I can finally work every day again buy groceries and started paying down my 6year old credit card debt, I was also an acholholic before I found opioids 6years ago, now I found  
Doc to put me on suboxone 8_2s, life so far much better without the daily chase and almost weekly nasty withdrawals, that almost ended my marriage and good job. I almost lost my house from the cost of my street bought 
opioid dependence, in fact if it weren&#039;t  for my younger brother and his $12,000.00 I would  have.This RX my not be for everyone but so far so good. My GOD bless the weak, sick and hurt. :-)""",31-Aug-16,40,Extremely Severe Side Effects,5
85135,Ethinyl estradiol / norgestimate,Birth Control,"""So far it&#039;s doing me pretty well. The first day I started this birth control I did expedience nausea, but I haven&#039;t had it sense. It&#039;s cleaning my acne wich is awesome!!""",18-Oct-15,3,Severe Side Effects,5
221377,Dextromethorphan,Cough,"""I  had a very bad cold to the point of settling in my chest. I took Delsym 12 hour to help. I couldn&#039;t believe it really worked to keep my cough at bay, but I started to have severe side effects from it. I had dizziness like I was going to blackout, heart palpitations, SOB (shortness of breath), diarrhea and vomiting at the same time (sitting on toilet and holding a bucket at the same time wanting to pass out from the dehydration). Never again, I&#039;ll stick with Creomulsion.""",10-Dec-16,2,Mild Side Effects,1
169057,Vilazodone,Depression,"""3rd week, and I&#039;m only on 15 mg. I am very sensitive to medication. For instance, Zoloft completely zonked me and all I did was sleep. I started taking Viibryd at night, but didn&#039;t sleep for 3 nights. I switched to mornings and have had no trouble sleeping at night. I take it with a meal and have not had nausea, etc. I did have a terrible headache last night and believe the pain in my calves may be a side effect. My muscles in my calves feel like I&#039;ve run a marathon...very sore and tight. Also, I&#039;ve been unable to &quot;stop thinking&quot; and relax. Overall I think Viibryd is working much better than Zoloft did for me (my sexual side effects are much less than with Zoloft), however I plan to call my doctor about the leg pain and racing thoughts.""",19-Nov-11,37,Moderate Side Effects,5
228257,Etonogestrel,Birth Control,"""I had Implanon inserted in March of 2008 after my friend had it inserted and said it was fine.  The only problem I have had was irregular periods there were very irregular.  Sometimes they were short and I called it spotting, but then I would spot for about 1-2 weeks.  But then it would go away for a month and come back.  I think alot of it was stress.  Since July of this year I sort of started new with my life.  I have had two periods since July (it is November), and they were both short and more of a heavy spotting.  But its been alot better.  Overall I am happy with it, and in 2011 I will get a new one inserted, unless they come out with something better!""",4-Nov-09,3,No Side Effects,5
129456,Levonorgestrel,Birth Control,"""After having two children, I opted to have the Mirena inserted at my 6week PP visit, instead of using the pill. The insertion wasn&#039;t painful for me personally, however, I had it put in mid-end April, and it is now 4.5 months later and I have had bleeding/spotting everyday since that time. I have yet to have an actual period, but have spotted / bled enough every day since the insertion, with more painful cramps (daily) that I had previously on a regular. cycle. Also, I never experienced migraines in the past, and since the mirena I get them frequently (at least one biweekly) that brings nausea and effects my vision. I waited 5 months to give my body time to adjust, but at this point yes it&#039;s doing its job but the sideeffects are not worth it""",21-Aug-15,7,Mild Side Effects,5
89870,Orsythia,Birth Control,"""I have severe menstrual pain, so bad to where I throw up,and I am in bed for the whole day. So I decided to get on the pill. My doctor prescribed me orsythia and it changed my mood severely. I was very mean and grumpy all the time, it felt like was on edge all the time. Which is not like me at all, I am a very easy going, go with the flow, never really get mad type of person. It did not help my cramps as much as I thought it was going to. It also made me have really bad head aches and  acne. It has been almost a week since I&#039;ve stopped taking it and my mood and acne has cleared up. The only thing now that I&#039;ve noticed is that my knees and  ankles ache, after coming off of the medication. But I&#039;m sure that will clear up soon.""",27-Apr-17,0,Mild Side Effects,5
61960,Citalopram,Anxiety and Stress,"""After years of suffering from ever-worsening anxieties, I finally told my Dr &amp; she prescribed 20mg of Citalopram. I noticed w/in the first 20 mins or so of taking it I got super drowsy &amp; dizzy. I have vertigo, &amp; it kind of felt like that, but with the added drowsiness. This lasted for about a week &amp; then stopped. The drowsiness only came back after I drank alcohol, but even that side effect has since stopped. My family remarked how happy &amp; like myself again I was after about 2 weeks &amp; that&#039;s when I realized it was helping. I did notice that I couldn&#039;t seem to shut up, I had an increase in energy, loss of appetite, excess sweating/sensitivity to heat, lost 25 lbs, had mood swings &amp; extra trouble sleeping. I still feel way better now, though!""",14-Apr-15,21,Extremely Severe Side Effects,5
151857,Chantix,Smoking Cessation,"""I am on Chantix since last Monday, February 3rd 2013. Tomorrow is my 8 day-quitting day, so lets see. I am still smoking, but as half as I did before. Usually I smoked around 10-15 cigarettes/day, and now I can see that I cut this amount into half at least. My worst enemy is MORNING COFFEE and I realized that I am smoking a few especially during that time. I am going to try to cut off coffee especially in the morning time. About side effects I worried a lot before when I started with medications,  but so far NONE. I follow instructions and some other review helped a lot, always drink a pill during or right after the meal with a full glass of water. The only &quot;side effect&quot; is DREAMS, but nothing to be afraid of its just a dreams!""",10-Feb-13,25,Moderate Side Effects,5
